fecha,ubicacion,departamento,cultivo,latitud,longitud,altitud_m,origen,factor_correccion_C,temp_aire_avg_C,temp_aire_max_C,temp_aire_min_C,humedad_relativa_pct,precipitacion_mm,radiacion_solar_MJm2,velocidad_viento_ms,pH_suelo,humedad_suelo_pct,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS2M
2016-02-13,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,25.43863726235741,30.278637262357414,21.088637262357413,79.94,0.31,21.02,0.84,5.8206426507460645,21.347183518294297,25.43863726235741,30.278637262357414,21.088637262357413,79.94,0.31,21.02,0.84
2016-02-14,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.588637262357413,30.448637262357416,19.308637262357415,83.63,7.26,17.15,0.84,6.376652301892651,25.530224411821752,24.588637262357413,30.448637262357416,19.308637262357415,83.63,7.26,17.15,0.84
2016-02-15,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.04863726235741,29.08863726235741,19.518637262357412,78.74,0.0,20.22,0.57,6.8932619705265346,28.57836806196768,24.04863726235741,29.08863726235741,19.518637262357412,78.74,0.0,20.22,0.57
2016-02-16,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,25.198637262357416,29.47863726235741,21.348637262357414,74.9,6.06,18.3,1.69,5.906353167384312,32.15259785039127,25.198637262357416,29.47863726235741,21.348637262357414,74.9,6.06,18.3,1.69
2016-02-17,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,25.47863726235741,30.61863726235741,20.848637262357414,75.79,0.0,23.91,1.16,6.302101130478691,38.412769606184895,25.47863726235741,30.61863726235741,20.848637262357414,75.79,0.0,23.91,1.16
2016-02-18,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.75863726235741,28.568637262357413,19.43863726235741,85.69,5.39,16.43,1.07,6.245006107136656,25.41000052392835,23.75863726235741,28.568637262357413,19.43863726235741,85.69,5.39,16.43,1.07
2016-02-19,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.86863726235741,30.018637262357416,20.228637262357413,79.45,1.05,19.82,0.43,6.120918171744902,36.120964924328135,24.86863726235741,30.018637262357416,20.228637262357413,79.45,1.05,19.82,0.43
2016-02-20,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.348637262357414,28.818637262357413,20.32863726235741,80.29,5.32,19.23,1.95,6.499169201807603,28.800053722444456,24.348637262357414,28.818637262357413,20.32863726235741,80.29,5.32,19.23,1.95
2016-02-21,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.68863726235741,27.39863726235741,18.448637262357412,77.64,13.2,19.04,1.19,6.577322096502403,31.882379916042073,22.68863726235741,27.39863726235741,18.448637262357412,77.64,13.2,19.04,1.19
2016-02-22,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.518637262357412,29.418637262357414,20.098637262357414,77.31,0.0,21.1,0.82,6.573130761917375,27.180785737459672,24.518637262357412,29.418637262357414,20.098637262357414,77.31,0.0,21.1,0.82
2016-02-23,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,25.18863726235741,29.36863726235741,21.418637262357414,81.36,0.0,19.08,1.22,6.00927609455395,26.473614303345695,25.18863726235741,29.36863726235741,21.418637262357414,81.36,0.0,19.08,1.22
2016-02-24,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.888637262357413,30.878637262357415,19.50863726235741,76.66,0.0,17.62,1.22,5.741606522266527,30.43269162992916,24.888637262357413,30.878637262357415,19.50863726235741,76.66,0.0,17.62,1.22
2016-02-25,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,25.75863726235741,31.25863726235741,20.808637262357415,80.37,1.98,15.58,1.06,6.504955374612292,26.817284592921048,25.75863726235741,31.25863726235741,20.808637262357415,80.37,1.98,15.58,1.06
2016-02-26,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.39863726235741,30.128637262357415,19.238637262357415,84.05,0.0,16.84,1.78,6.19763238340694,20.947714015342573,24.39863726235741,30.128637262357415,19.238637262357415,84.05,0.0,16.84,1.78
2016-02-27,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,25.168637262357414,30.778637262357414,20.12863726235741,68.79,0.0,20.84,1.19,7.135324951874715,26.66095291880272,25.168637262357414,30.778637262357414,20.12863726235741,68.79,0.0,20.84,1.19
2016-02-28,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.748637262357413,30.11863726235741,19.908637262357413,76.2,3.32,17.33,1.61,7.153803878405979,31.61119497826558,24.748637262357413,30.11863726235741,19.908637262357413,76.2,3.32,17.33,1.61
2016-02-29,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.12863726235741,29.778637262357414,19.038637262357412,82.51,0.0,15.46,1.04,7.196275917758417,20.9883599808104,24.12863726235741,29.778637262357414,19.038637262357412,82.51,0.0,15.46,1.04
2016-03-01,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.97863726235741,30.358637262357412,20.138637262357413,84.44,0.0,16.78,1.85,6.023955639586115,30.909149980802262,24.97863726235741,30.358637262357412,20.138637262357413,84.44,0.0,16.78,1.85
2016-03-02,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.228637262357413,29.418637262357414,19.568637262357413,88.01,0.0,18.13,0.2,6.627747634696838,33.9025982051,24.228637262357413,29.418637262357414,19.568637262357413,88.01,0.0,18.13,0.2
2016-03-03,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,25.098637262357414,29.288637262357412,21.32863726235741,68.77,1.29,18.12,1.39,6.748381006900594,35.91565409910564,25.098637262357414,29.288637262357412,21.32863726235741,68.77,1.29,18.12,1.39
2016-03-04,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.808637262357415,29.21863726235741,20.838637262357413,74.35,0.0,19.18,1.45,6.703341693417761,29.68831996821617,24.808637262357415,29.21863726235741,20.838637262357413,74.35,0.0,19.18,1.45
2016-03-05,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.64863726235741,30.238637262357415,19.608637262357412,80.16,0.0,17.77,1.51,6.258240822322457,18.976746773541954,24.64863726235741,30.238637262357415,19.608637262357412,80.16,0.0,17.77,1.51
2016-03-06,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.64863726235741,30.50863726235741,19.37863726235741,75.61,2.69,18.54,1.52,6.911665961186131,32.314100010626994,24.64863726235741,30.50863726235741,19.37863726235741,75.61,2.69,18.54,1.52
2016-03-07,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.658637262357413,29.378637262357415,18.50863726235741,77.99,0.0,17.07,0.95,6.40018999454661,32.83585663393153,23.658637262357413,29.378637262357415,18.50863726235741,77.99,0.0,17.07,0.95
2016-03-08,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.528637262357414,28.29863726235741,19.228637262357413,82.0,0.0,16.02,1.21,6.451242449974176,24.51732914057054,23.528637262357414,28.29863726235741,19.228637262357413,82.0,0.0,16.02,1.21
2016-03-09,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.12863726235741,28.83863726235741,17.998637262357413,67.69,0.0,18.85,1.25,5.784866619289143,27.636585258057004,23.12863726235741,28.83863726235741,17.998637262357413,67.69,0.0,18.85,1.25
2016-03-10,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.028637262357414,28.288637262357412,18.29863726235741,83.83,0.0,18.41,1.3,6.657905987829196,30.41799725522433,23.028637262357414,28.288637262357412,18.29863726235741,83.83,0.0,18.41,1.3
2016-03-11,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.818637262357413,29.46863726235741,18.738637262357415,75.18,0.0,20.63,1.4,6.295835314571036,36.936302264122396,23.818637262357413,29.46863726235741,18.738637262357415,75.18,0.0,20.63,1.4
2016-03-12,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,25.958637262357414,31.698637262357416,20.79863726235741,77.61,2.45,20.03,1.2,6.585911544840211,27.70075156397057,25.958637262357414,31.698637262357416,20.79863726235741,77.61,2.45,20.03,1.2
2016-03-13,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.528637262357414,28.39863726235741,19.14863726235741,74.04,0.0,20.24,1.81,6.494045479921848,32.45627946222492,23.528637262357414,28.39863726235741,19.14863726235741,74.04,0.0,20.24,1.81
2016-03-14,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.598637262357414,29.32863726235741,18.43863726235741,75.84,5.4,15.98,2.1,6.4723746306655086,31.741488118623867,23.598637262357414,29.32863726235741,18.43863726235741,75.84,5.4,15.98,2.1
2016-03-15,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.158637262357413,28.808637262357415,18.07863726235741,76.37,0.0,16.88,1.24,6.381714571013327,28.99713765176932,23.158637262357413,28.808637262357415,18.07863726235741,76.37,0.0,16.88,1.24
2016-03-16,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.348637262357414,29.138637262357413,20.038637262357412,71.66,0.0,15.14,1.57,6.714639893864182,34.6523473882322,24.348637262357414,29.138637262357413,20.038637262357412,71.66,0.0,15.14,1.57
2016-03-17,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,25.308637262357415,30.82863726235741,20.338637262357413,73.71,0.0,20.87,1.26,6.320442985245974,23.842888565150623,25.308637262357415,30.82863726235741,20.338637262357413,73.71,0.0,20.87,1.26
2016-03-18,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.928637262357412,29.168637262357414,19.198637262357412,76.74,0.0,16.21,1.41,5.817921032218807,29.152032001478137,23.928637262357412,29.168637262357414,19.198637262357412,76.74,0.0,16.21,1.41
2016-03-19,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.68863726235741,30.318637262357413,19.61863726235741,74.48,0.0,17.6,1.64,6.627582242549574,28.135926391543517,24.68863726235741,30.318637262357413,19.61863726235741,74.48,0.0,17.6,1.64
2016-03-20,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.12863726235741,29.528637262357414,19.268637262357412,72.6,0.0,19.31,1.58,6.076397790035345,20.465400211978647,24.12863726235741,29.528637262357414,19.268637262357412,72.6,0.0,19.31,1.58
2016-03-21,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.088637262357413,29.22863726235741,19.448637262357412,81.61,3.18,18.86,0.91,5.8702952629271445,35.434916677299626,24.088637262357413,29.22863726235741,19.448637262357412,81.61,3.18,18.86,0.91
2016-03-22,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.278637262357414,28.46863726235741,18.598637262357414,73.48,2.2,19.33,1.59,5.991102666342961,33.02508588250835,23.278637262357414,28.46863726235741,18.598637262357414,73.48,2.2,19.33,1.59
2016-03-23,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.00863726235741,26.748637262357413,17.748637262357413,81.92,2.76,15.2,1.76,6.513332951742768,29.273397022840857,22.00863726235741,26.748637262357413,17.748637262357413,81.92,2.76,15.2,1.76
2016-03-24,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.018637262357412,28.678637262357412,17.928637262357412,76.26,0.0,16.35,1.59,6.361392478762061,26.69310502822254,23.018637262357412,28.678637262357412,17.928637262357412,76.26,0.0,16.35,1.59
2016-03-25,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.14863726235741,29.488637262357415,19.338637262357413,84.98,0.0,19.07,1.39,5.546926788130861,28.001109547711913,24.14863726235741,29.488637262357415,19.338637262357413,84.98,0.0,19.07,1.39
2016-03-26,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.608637262357412,28.098637262357414,19.568637262357413,73.47,0.0,16.01,1.37,6.246537622778932,31.536857877504737,23.608637262357412,28.098637262357414,19.568637262357413,73.47,0.0,16.01,1.37
2016-03-27,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.598637262357414,28.988637262357415,18.748637262357413,83.31,0.0,18.59,0.95,6.867692489989906,28.26447565433899,23.598637262357414,28.988637262357415,18.748637262357413,83.31,0.0,18.59,0.95
2016-03-28,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.158637262357413,28.458637262357414,20.288637262357412,78.0,8.09,20.23,0.83,6.219481731626649,27.898498284331826,24.158637262357413,28.458637262357414,20.288637262357412,78.0,8.09,20.23,0.83
2016-03-29,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.988637262357415,28.598637262357414,17.928637262357412,84.1,0.0,18.33,1.34,6.333809378628963,25.41460213200942,22.988637262357415,28.598637262357414,17.928637262357412,84.1,0.0,18.33,1.34
2016-03-30,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.838637262357413,29.108637262357412,20.988637262357415,70.1,0.0,19.12,1.57,6.817196574930861,27.9393781387184,24.838637262357413,29.108637262357412,20.988637262357415,70.1,0.0,19.12,1.57
2016-03-31,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,21.928637262357412,26.848637262357414,17.498637262357413,78.11,0.0,18.91,1.16,6.718195703281815,23.337034235585673,21.928637262357412,26.848637262357414,17.498637262357413,78.11,0.0,18.91,1.16
2016-04-01,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.86863726235741,27.93863726235741,18.29863726235741,76.48,9.01,18.35,1.03,6.808700435060684,33.27061866051117,22.86863726235741,27.93863726235741,18.29863726235741,76.48,9.01,18.35,1.03
2016-04-02,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,26.698637262357416,31.54863726235741,22.318637262357413,75.46,0.91,15.26,1.8,5.290978555978519,24.398918671564505,26.698637262357416,31.54863726235741,22.318637262357413,75.46,0.91,15.26,1.8
2016-04-03,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.268637262357412,26.43863726235741,18.518637262357412,81.0,0.0,15.53,1.63,7.093409215376845,23.22830955268905,22.268637262357412,26.43863726235741,18.518637262357412,81.0,0.0,15.53,1.63
2016-04-04,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.978637262357413,27.43863726235741,18.958637262357414,76.97,8.1,17.55,1.84,6.654560174171172,47.20566018900848,22.978637262357413,27.43863726235741,18.958637262357414,76.97,8.1,17.55,1.84
2016-04-05,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.678637262357412,30.47863726235741,19.448637262357412,76.42,0.0,16.47,1.69,7.384590565609661,37.699257047862396,24.678637262357412,30.47863726235741,19.448637262357412,76.42,0.0,16.47,1.69
2016-04-06,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.89863726235741,28.00863726235741,20.198637262357412,78.72,0.0,14.89,1.16,6.087069587690287,28.719725205099582,23.89863726235741,28.00863726235741,20.198637262357412,78.72,0.0,14.89,1.16
2016-04-07,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.068637262357413,27.558637262357415,17.11863726235741,74.73,0.0,18.44,1.61,5.694619757740436,32.255081336548514,22.068637262357413,27.558637262357415,17.11863726235741,74.73,0.0,18.44,1.61
2016-04-08,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.82863726235741,28.15863726235741,18.028637262357414,75.7,0.05,15.9,1.93,6.4028873826900705,33.12474018760438,22.82863726235741,28.15863726235741,18.028637262357414,75.7,0.05,15.9,1.93
2016-04-09,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,21.978637262357413,27.028637262357414,17.428637262357412,76.61,0.0,15.2,2.5,6.289851068097136,27.622780944065934,21.978637262357413,27.028637262357414,17.428637262357412,76.61,0.0,15.2,2.5
2016-04-10,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,21.058637262357415,26.08863726235741,16.538637262357412,74.54,5.34,16.08,1.42,6.661465593445929,31.54977876511631,21.058637262357415,26.08863726235741,16.538637262357412,74.54,5.34,16.08,1.42
2016-04-11,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.12863726235741,27.638637262357413,17.158637262357413,76.92,9.95,14.74,1.38,6.829971337834543,30.669147814587095,22.12863726235741,27.638637262357413,17.158637262357413,76.92,9.95,14.74,1.38
2016-04-12,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.89863726235741,27.14863726235741,19.068637262357413,75.9,0.11,14.89,1.57,6.3650823420482014,34.32235204867474,22.89863726235741,27.14863726235741,19.068637262357413,75.9,0.11,14.89,1.57
2016-04-13,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.018637262357412,29.018637262357416,17.61863726235741,77.91,0.0,16.58,1.82,6.30371678167491,34.34716513539559,23.018637262357412,29.018637262357416,17.61863726235741,77.91,0.0,16.58,1.82
2016-04-14,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.678637262357412,29.528637262357414,18.418637262357414,76.82,0.0,21.43,1.39,6.609087927806451,35.80959439346088,23.678637262357412,29.528637262357414,18.418637262357414,76.82,0.0,21.43,1.39
2016-04-15,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,25.08863726235741,29.43863726235741,21.168637262357414,73.25,1.96,14.79,1.56,6.297468533723001,30.113992848793757,25.08863726235741,29.43863726235741,21.168637262357414,73.25,1.96,14.79,1.56
2016-04-16,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,25.668637262357414,31.40863726235741,20.498637262357413,82.23,0.07,17.86,1.61,6.264007159641285,38.86702484043905,25.668637262357414,31.40863726235741,20.498637262357413,82.23,0.07,17.86,1.61
2016-04-17,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,20.748637262357413,25.988637262357415,16.018637262357412,80.14,0.0,21.25,1.27,6.814853975470115,27.61824445121163,20.748637262357413,25.988637262357415,16.018637262357412,80.14,0.0,21.25,1.27
2016-04-18,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.79863726235741,29.068637262357413,19.058637262357415,71.32,0.0,15.13,2.21,6.903911142761429,38.23465241547109,23.79863726235741,29.068637262357413,19.058637262357415,71.32,0.0,15.13,2.21
2016-04-19,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.058637262357415,28.448637262357416,18.208637262357414,82.74,1.35,14.68,1.96,6.833586497545237,26.22350143651395,23.058637262357415,28.448637262357416,18.208637262357414,82.74,1.35,14.68,1.96
2016-04-20,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.068637262357413,28.18863726235741,18.458637262357414,77.24,0.0,12.98,1.93,6.33270811490979,21.51279844715428,23.068637262357413,28.18863726235741,18.458637262357414,77.24,0.0,12.98,1.93
2016-04-21,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.62863726235741,28.96863726235741,18.808637262357415,79.23,4.78,18.58,1.28,5.544084404898727,40.051040135105254,23.62863726235741,28.96863726235741,18.808637262357415,79.23,4.78,18.58,1.28
2016-04-22,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.71863726235741,27.61863726235741,18.308637262357415,72.26,0.0,14.4,1.1,6.340717565442861,31.30188561244685,22.71863726235741,27.61863726235741,18.308637262357415,72.26,0.0,14.4,1.1
2016-04-23,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.37863726235741,28.72863726235741,20.46863726235741,85.23,0.0,15.0,1.75,6.096807994929181,30.595612517940793,24.37863726235741,28.72863726235741,20.46863726235741,85.23,0.0,15.0,1.75
2016-04-24,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,21.848637262357414,27.54863726235741,16.71863726235741,91.54,0.0,15.06,2.22,6.348109992395766,26.197577020294336,21.848637262357414,27.54863726235741,16.71863726235741,91.54,0.0,15.06,2.22
2016-04-25,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,25.54863726235741,31.418637262357414,20.268637262357412,80.39,0.0,16.3,1.88,6.1315636429129565,23.774254562501753,25.54863726235741,31.418637262357414,20.268637262357412,80.39,0.0,16.3,1.88
2016-04-26,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.348637262357414,27.64863726235741,19.46863726235741,74.71,4.63,15.57,1.52,6.39170405781376,26.100741626941925,23.348637262357414,27.64863726235741,19.46863726235741,74.71,4.63,15.57,1.52
2016-04-27,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.098637262357414,26.768637262357416,17.89863726235741,79.06,0.53,18.48,1.87,5.984289748307375,28.904736421230094,22.098637262357414,26.768637262357416,17.89863726235741,79.06,0.53,18.48,1.87
2016-04-28,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.028637262357414,29.21863726235741,19.348637262357414,72.54,0.0,19.71,1.69,5.887713025312649,27.248996677753013,24.028637262357414,29.21863726235741,19.348637262357414,72.54,0.0,19.71,1.69
2016-04-29,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.37863726235741,29.748637262357413,19.558637262357415,76.65,0.0,12.12,2.04,6.889076593028357,18.297100110690444,24.37863726235741,29.748637262357413,19.558637262357415,76.65,0.0,12.12,2.04
2016-04-30,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.50863726235741,27.96863726235741,17.598637262357414,76.49,0.0,14.76,1.1,6.012136954652939,36.46879606632863,22.50863726235741,27.96863726235741,17.598637262357414,76.49,0.0,14.76,1.1
2016-05-01,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.338637262357413,28.14863726235741,19.00863726235741,75.45,0.33,14.99,1.16,6.400132650102542,26.033442651218383,23.338637262357413,28.14863726235741,19.00863726235741,75.45,0.33,14.99,1.16
2016-05-02,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,26.18863726235741,30.58863726235741,22.21863726235741,82.8,0.0,17.57,1.31,6.781805938641135,34.19204743449528,26.18863726235741,30.58863726235741,22.21863726235741,82.8,0.0,17.57,1.31
2016-05-03,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.46863726235741,29.668637262357414,19.788637262357412,73.12,0.0,15.22,1.99,6.765721650491829,24.471759672471755,24.46863726235741,29.668637262357414,19.788637262357412,73.12,0.0,15.22,1.99
2016-05-04,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,22.848637262357414,27.638637262357413,18.538637262357412,82.39,0.0,15.56,1.91,6.7179392819661405,28.774212551146025,22.848637262357414,27.638637262357413,18.538637262357412,82.39,0.0,15.56,1.91
2016-05-05,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.07863726235741,27.43863726235741,19.168637262357414,75.54,0.0,14.26,1.45,6.521146605800615,32.86155654782771,23.07863726235741,27.43863726235741,19.168637262357414,75.54,0.0,14.26,1.45
2016-05-06,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,23.068637262357413,28.278637262357414,18.36863726235741,79.64,0.0,18.8,2.04,6.68960132341474,32.17172961356741,23.068637262357413,28.278637262357414,18.36863726235741,79.64,0.0,18.8,2.04
2016-05-07,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,nasa_power_corregido,8.848637262357412,24.198637262357412,28.43863726235741,20.37863726235741,86.41,0.0,17.74,1.8,6.949235253042462,26.660196721157032,24.198637262357412,28.43863726235741,20.37863726235741,86.41,0.0,17.74,1.8
